STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DT00,DT32,DX32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,PRCP,TAVG,TMAX,TMIN
IN003050401,"NORTH LAKHIMPUR, IN",27.233,94.117,102,2025-08-01 00:00:00,925.6964286,414.0777778,21.0,16.0,0,0,0,27.54945055,22.34065934,60.0,6.61,101.3626374,12.28888889,21.11,81.53204554,95.03336038,64.07456921
IN001111200,"MACHILIPATNAM, IN",16.2,81.15,3,2025-08-01 00:00:00,925.6964286,651.0,22.31578947,17.84210526,0,0,0,31.0,30.0,74.0,6.698421053,100.0,0.0,24.45368421,89.38935214,95.85290653,82.92579775
IN020100400,"PAMBAN, IN",9.267,79.3,11,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,25.0,73.0,6.698421053,97.0,12.28888889,24.45368421,87.23552553,94.93953817,79.5315129
IN014020300,"SHILLONG, IN",25.567,91.883,1598,2025-10-01 00:00:00,925.6964286,414.0777778,26.0,20.0,0,0,0,27.54945055,22.34065934,55.0,5.31,101.3626374,12.28888889,25.35,81.53204554,95.03336038,58.73520634
IN004011500,"BHAGALPUR, IN",25.233,86.95,49,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,64.70459114
IN019140400,"JAISALMER, IN",26.9,70.917,231,2025-06-01 00:00:00,609.0,417.0,22.31578947,17.84210526,0,0,0,27.0,22.0,53.0,6.698421053,104.0,0.0,24.45368421,80.41153923,97.04407003,63.77900843
IN001080500,"BEGUMPET OBSERVATORY, IN",17.45,78.47,527,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,72.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.44807172
IN004011500,"BHAGALPUR, IN",25.233,86.95,49,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,75.96627296
IN011180800,"JABALPUR, IN",23.2,79.95,393,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,26.0,65.0,6.698421053,108.0,12.28888889,24.45368421,88.11313755,103.6365158,72.58975932
IN017010300,"BALASORE, IN",21.517,86.933,20,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,62.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.79246396
IN017110100,"PURI, IN",19.8,85.817,6,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,71.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,82.31228015
IN011020300,"JAGDALPUR, IN",19.083,82.033,553,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,54.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,67.92113531
IN019140400,"JAISALMER, IN",26.9,70.917,231,2025-05-01 00:00:00,609.0,417.0,22.31578947,17.84210526,0,0,0,27.0,22.0,53.0,6.698421053,104.0,0.0,24.45368421,80.05727676,95.15847598,64.95607754
IN003050500,"DIBRUGARH MOHANBAR, IN",27.483,95.017,111,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,55.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,63.2249967
IN019010300,"AJMER, IN",26.45,74.617,486,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,24.0,63.0,6.698421053,112.0,12.28888889,24.45368421,90.45505144,102.1254455,78.78465742
IN018091100,"LUDHIANA, IN",30.867,75.933,255,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,74.82729166
IN019100500,"CHURU, IN",28.25,74.917,291,2025-08-01 00:00:00,925.6964286,320.0,22.31578947,17.84210526,0,0,0,29.0,19.0,48.0,6.698421053,103.0,1.0,24.45368421,75.17750017,91.50117024,58.85383011
IN023160900,"DEHRADUN, IN",30.317,78.033,682,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,24.0,57.0,6.698421053,101.0,12.28888889,24.45368421,80.16091835,95.52727214,64.79456456
IN002050100,"PASIGHAT, IN",28.1,95.383,157,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,58.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,64.53407033
IN023310500,"JHANSI, IN",25.45,78.617,258,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,64.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,75.88331345
IN009070100,"CHITRADURGA, IN",14.233,76.433,733,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,25.0,67.0,6.698421053,99.0,12.28888889,24.45368421,83.83112682,95.7290006,71.93325305
IN012220400,"MAHABALESHWAR, IN",17.933,73.667,1382,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,62.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,67.1962742
IN011330900,"SAGAR, IN",23.85,78.75,551,2025-06-01 00:00:00,2140.0,703.0,22.31578947,17.84210526,0,0,0,31.0,31.0,71.0,6.698421053,109.0,0.0,24.45368421,89.21588063,100.9665163,77.46524495
IN003050500,"DIBRUGARH MOHANBAR, IN",27.483,95.017,111,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,64.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,66.61261605
IN012051400,"GONDIA, IN",21.467,80.2,313,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,63.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,73.73446729
IN012201100,"RATNAGIRI, IN",16.983,73.333,67,2025-10-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,75.91210308
IN001090500,"RAMGUNDAM, IN",18.767,79.433,156,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,56.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.50832246
IN012201100,"RATNAGIRI, IN",16.983,73.333,67,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,75.55073542
IN011060800,"PENDRA ROAD, IN",22.767,81.9,625,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,64.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.89214038
IN019100500,"CHURU, IN",28.25,74.917,291,2025-07-01 00:00:00,925.6964286,320.0,22.31578947,17.84210526,0,0,0,29.0,19.0,48.0,6.698421053,103.0,1.0,24.45368421,75.90605727,91.41041339,60.40170115
IN009070100,"CHITRADURGA, IN",14.233,76.433,733,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,68.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.72998104
IN011340100,"SATNA, IN",24.567,80.833,317,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,64.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,71.35896578
IN005090100,"DWARKA, IN",22.367,69.083,11,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,75.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.76047333
IN024080100,"JALPAIGURI, IN",26.533,88.717,83,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,56.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,62.60984319
IN022043500,"KARAIKAL, IN",10.917,79.833,7,2025-09-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,25.0,21.0,75.0,6.698421053,99.0,12.28888889,24.45368421,87.20742879,92.40394184,82.01091575
IN021012000,"KAILASHAHAR, IN",24.317,92.0,30,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,18.0,58.0,6.698421053,99.0,12.28888889,24.45368421,78.88457736,92.39372439,65.37543033
IN024080100,"JALPAIGURI, IN",26.533,88.717,83,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,56.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,62.35276689
IN009090300,"GADAG, IN",15.417,75.633,650,2025-05-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,67.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,70.38949546
IN005150100,"RAJKOT, IN",22.3,70.783,138,2025-06-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,57.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,68.27171557
IN011150300,"GWALIOR, IN",26.233,78.25,207,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,53.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,62.96673912
IN009090300,"GADAG, IN",15.417,75.633,650,2025-08-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,67.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,69.63307964
IN009070100,"CHITRADURGA, IN",14.233,76.433,733,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,26.0,25.0,67.0,6.698421053,99.0,12.28888889,24.45368421,83.30195385,96.41983255,70.18407515
IN023101700,"BAREILLY, IN",28.367,79.4,169,2025-11-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.0,27.0,64.0,6.698421053,104.0,12.28888889,24.45368421,88.58122918,100.3882301,76.77422824
IN020040900,"MADRAS MINAMBAKKAM, IN",13.0,80.183,16,2025-04-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,70.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,75.75309719
IN005090100,"DWARKA, IN",22.367,69.083,11,2025-07-01 00:00:00,925.6964286,414.0777778,22.31578947,17.84210526,0,0,0,27.54945055,22.34065934,75.0,6.698421053,101.3626374,12.28888889,24.45368421,81.53204554,95.03336038,77.07486604
